Date,Nifty 50 Open,Nifty 50 High,Nifty 50 Low,Nifty 50 Close,Nifty 50 Shares Traded,Nifty 50 Turnover (Rs. Cr),Nifty 50 P/E,Nifty 50 P/B,Nifty 50 Div Ratio,Bond Price,Bond Open,Bond High,Bond Low,Bond Change %,GOLD Traded,GOLD  Value (Lacs),OIL Traded ,Oil Value (Lacs),INR-USD Conversion
23-Jan-18,11422.95,11515.75,11420,11506.65,486725145,21299.59,29.2,3.74,1.01,7.416,7.439,7.439,7.416,-0.0062,302,9015.97,117481,481463.54,63.7601
24-Jan-18,11489.05,11528.4,11456.95,11497.45,509266824,22630.31,29.03,3.73,1.01,7.276,7.269,7.276,7.269,-0.0189,273,8187.83,129868,535561.52,63.5864
25-Jan-18,11509.7,11509.7,11414.75,11459.05,651824123,26662,28.92,3.72,1.02,7.307,7.321,7.321,7.307,0.0043,8726,264689.1,123998,521143.17,63.5764
29-Jan-18,11474.3,11552.8,11471.8,11505.45,396135002,20062.87,29.03,3.73,1.01,7.443,7.346,7.443,7.346,0.0186,8331,250499.08,112203,469240.08,63.6797
30-Jan-18,11494.95,11494.95,11408.5,11424.6,370817898,16806.61,28.82,3.71,1.02,7.436,7.433,7.436,7.433,-0.0009,85,2562.66,122368,504474.85,63.7809
31-Jan-18,11393.75,11430.85,11338.85,11393.55,430982837,19107.69,28.79,3.7,1.02,7.431,7.412,7.431,7.412,-0.0007,11581,348255.81,140135,573100.86,63.6748
1-Feb-18,11414.3,11483,11232.05,11385.15,497349398,22726.99,28.77,3.7,1.02,7.614,7.491,7.614,7.491,0.0246,16108,487536.52,146281,610296.83,63.8983
2-Feb-18,11300.85,11316.3,11087.8,11111.2,547115606,22768.62,27.32,3.61,1.05,7.571,7.664,7.664,7.571,-0.0056,11167,340011.43,145116,609281.58,64.2115
5-Feb-18,10951.25,11060.45,10929.4,11023.85,439821754,18471.88,27.07,3.58,1.06,7.611,7.594,7.611,7.594,0.0053,68,2045.88,154125,640550.45,64.3249
6-Feb-18,10630.25,10944.15,10610.75,10851.65,501977947,20875.3,26.65,3.53,1.07,7.572,7.568,7.572,7.568,-0.0051,110,3373.38,165308,677156.92,64.2107
7-Feb-18,10969.2,10977.6,10814.35,10844.7,441988232,18178.74,26.63,3.52,1.07,7.531,7.586,7.586,7.531,-0.0054,8452,254682.28,220995,892713.61,64.2079
8-Feb-18,10887.1,11017.75,10851.85,10958.95,413051747,16842.99,26.92,3.56,1.06,7.471,7.505,7.505,7.471,-0.008,123,3689.08,173730,686052.62,64.4484
9-Feb-18,10787.95,10871.35,10771.85,10846.1,368031837,14499.36,26.65,3.52,1.07,7.496,7.462,7.496,7.462,0.0033,9287,278693.69,155210,600091.85,64.2211
